TransactionID,AccountID,TransactionDate,Amount,Balance,TransactionMethod
2464180,8127,2019-10-07 00:00:00,8305,64537.6016,6
2464249,8127,2019-06-10 00:00:00,11100,67545.5,4
2464316,8127,2021-03-14 00:00:00,1800,93946.7031,4
2464317,8127,2021-09-17 00:00:00,7800,83819.7969,4
2464368,8127,2021-01-31 00:00:00,14.6,48872.3984,4
2464402,8127,2019-07-04 00:00:00,15500,52869.6016,4
2464411,8127,2019-12-31 00:00:00,6400,53404,4
2464774,8129,2017-04-05 00:00:00,6184,29677.6992,6
2464887,8129,2020-09-05 00:00:00,1700,32528,4
2464980,8129,2018-11-30 00:00:00,14.6,40067.1992,4
2464987,8129,2019-06-30 00:00:00,14.6,61564.6992,4
2465014,8129,2021-09-30 00:00:00,14.6,36190.3008,4
2477186,8173,2017-05-05 00:00:00,40840,89342.6016,3
2583095,8533,2019-09-06 00:00:00,11389,70240.3984,1
2583121,8533,2020-07-11 00:00:00,39568,89276,1
2586408,8547,2019-09-12 00:00:00,4806.5,59972.1016,6
541681,1843,2016-01-30 00:00:00,1000,1000,1
1294976,4423,2018-07-19 00:00:00,40393,65694.7969,1
1295164,4423,2021-06-07 00:00:00,4015,69298.8984,6
1302517,4448,2019-01-22 00:00:00,7800,55396.3984,4
1304856,4456,2020-03-07 00:00:00,6182,91797.5,1
1304908,4456,2020-08-06 00:00:00,4700,56036,4
1319136,4503,2021-04-30 00:00:00,14.6,62716.6016,4
1319138,4503,2021-06-30 00:00:00,14.6,66727.2969,4
1327842,4533,2021-09-12 00:00:00,2253.5,21990.0996,6
1327944,4533,2021-09-27 00:00:00,9600,42234.1016,1
1341971,4585,2019-08-07 00:00:00,13609,33180.8984,1
1352480,4616,2021-01-22 00:00:00,8200,42641.8008,4
3475876,8547,2021-05-31 00:00:00,49.4,16554.9004,1
3104319,10297,2021-02-07 00:00:00,8100,47616,1
3122302,10361,2020-12-13 00:00:00,14600,19874.4004,4
3145277,10439,2017-07-05 00:00:00,10134,24972.3008,6
3145480,10439,2019-11-30 00:00:00,14.6,83773.1016,4
3147295,10445,2021-12-07 00:00:00,3234,101693.7031,6
3213263,10663,2019-10-12 00:00:00,7223.2002,63434.1016,6
3213337,10663,2019-12-14 00:00:00,4782,83665.1016,6
3213456,10663,2020-09-16 00:00:00,24349,31616.9004,2
3314728,11013,2018-08-12 00:00:00,4579,40184.3984,6
3314907,11013,2021-07-14 00:00:00,9499,97382.2969,6
3324429,11042,2019-10-06 00:00:00,8436,81874.1016,6
3369224,11186,2021-07-12 00:00:00,6541.2002,91274.6016,6
3423021,11359,2020-12-06 00:00:00,4518,11727.7998,6
541836,1843,2016-11-13 00:00:00,6994,38209.6016,6
547212,1862,2019-01-31 00:00:00,30,26247.6992,4
547262,1862,2019-08-07 00:00:00,5900,40295.6992,4
1275112,4361,2020-11-14 00:00:00,45076,112259.3984,3
1302320,4448,2018-11-24 00:00:00,34078,96715.2969,1
1302414,4448,2020-01-12 00:00:00,5353.5,45497.3984,6
1305045,4456,2021-06-25 00:00:00,1300,63167.8008,4
1319176,4503,2019-11-23 00:00:00,24900,54954.3984,4
1352483,4616,2021-04-22 00:00:00,10500,42606.1016,1
3456620,9337,2021-03-31 00:00:00,174.3,66602.1016,1
3664059,4354,2020-07-31 00:00:00,178.7,60024.3008,1
3665777,4580,2019-05-31 00:00:00,124.8,21666.8008,1
3671760,5593,2021-09-30 00:00:00,355.7,110694.6016,1
3675334,6265,2021-05-31 00:00:00,131.8,31994.8008,1
3675893,6353,2021-10-31 00:00:00,226.9,62693.3008,1
3678987,6930,2021-05-31 00:00:00,219.4,50812.8984,1
3682106,5213,2019-10-31 00:00:00,197.2,29640.5996,1
3682727,9337,2019-10-31 00:00:00,118.8,34089.3008,1
29904,97,2020-06-14 00:00:00,26892,55321.5,1
40527,132,2021-08-11 00:00:00,9574,50194.3008,2
791768,2699,2021-12-15 00:00:00,32500,64665.8984,4
1921067,6510,2021-11-08 00:00:00,13400,69453.3984,4
1946025,6592,2020-06-21 00:00:00,12000,38033.5,4
2042857,6924,2018-09-30 00:00:00,14.6,26945.5996,4
2044936,6930,2021-04-15 00:00:00,22500,53091.6016,4
2307888,7614,2020-06-07 00:00:00,60108,115620.1016,3
2315150,7637,2020-01-16 00:00:00,23500,44278,4
2349794,7753,2021-08-14 00:00:00,34949,118535.2969,1
2350103,7753,2017-10-31 00:00:00,100,35091.3008,5
2363888,7795,2020-07-06 00:00:00,43758,76753,1
2363903,7795,2021-01-04 00:00:00,23843,92049.5,1
3603344,2218,2021-08-31 00:00:00,425.4,86768.5,1
3603717,2227,2020-07-31 00:00:00,363,80860.8984,1
3607685,2350,2020-03-31 00:00:00,308.3,105953.6016,1
3620517,2725,2020-08-31 00:00:00,219,39744,1
99062,339,2020-12-12 00:00:00,70210,109334.6016,3
516480,1766,2019-10-09 00:00:00,43,19223.5996,6
516693,1766,2018-01-18 00:00:00,12800,55110.8984,4
516752,1766,2020-12-08 00:00:00,4000,18570.1992,5
516812,1766,2021-05-31 00:00:00,14.6,22517.5,4
1754173,5952,2016-11-10 00:00:00,35312,81081.3984,3
1754292,5952,2020-10-20 00:00:00,7200,68775.7969,4
1754544,5952,2017-10-12 00:00:00,1594,56299.8984,6
1754717,5952,2017-06-30 00:00:00,14.6,79104.6016,4
1754816,5952,2020-05-19 00:00:00,11100,81329.3984,4
1777945,6030,2019-02-28 00:00:00,14.6,39792.1992,4
1787178,6062,2019-09-07 00:00:00,37379,38079,3
1787356,6062,2021-04-01 00:00:00,4800,39752.6992,4
1814574,6148,2020-04-13 00:00:00,23038,84111.3984,1
1814896,6148,2021-07-31 00:00:00,14.6,105456,4
1817752,6157,2021-12-18 00:00:00,32439,61030,1
1850604,6265,2021-12-21 00:00:00,1700,36032.3984,5
1853188,6273,2019-07-05 00:00:00,800,24692.6992,4
1876287,6353,2019-01-10 00:00:00,5984,40768,6
1876436,6353,2019-01-22 00:00:00,600,40479,4
1327945,4533,2021-10-27 00:00:00,800,52099.6992,1
1340876,4580,2021-05-09 00:00:00,8723,54568.8984,6
1341012,4580,2020-12-31 00:00:00,14.6,55272.8984,4
1341019,4580,2021-07-31 00:00:00,14.6,115486.2031,4
1342107,4585,2021-11-08 00:00:00,4000,48560,5
1352411,4616,2021-09-07 00:00:00,12260,97859.8984,6
1352479,4616,2020-12-23 00:00:00,20300,57287.8984,4
1356831,4631,2020-03-12 00:00:00,12900,45957.5,4
1384053,4715,2020-06-02 00:00:00,8700,27654.5,4
3456570,9337,2017-07-31 00:00:00,125.4,27269.8008,1
3475868,8547,2020-09-30 00:00:00,228.1,41268.5,1
3633240,3112,2020-09-30 00:00:00,400.4,100575.6016,1
3664133,4361,2021-12-31 00:00:00,441.8,102769.2031,1
3664898,4456,2020-11-30 00:00:00,356.7,86792.3984,1
3664905,4456,2021-06-30 00:00:00,238.3,48462.1016,1
3666063,4616,2021-01-31 00:00:00,246.1,62930.8984,1
3675321,6265,2020-04-30 00:00:00,352.5,95486.7969,1
605972,2062,2021-06-30 00:00:00,14.6,51117.8984,4
610793,2080,2020-09-12 00:00:00,5961,66925.1016,6
894806,3050,2017-06-09 00:00:00,41,87855.1016,6
894873,3050,2017-05-20 00:00:00,7076,35212.5,2
894993,3050,2020-12-30 00:00:00,12000,27130.4004,4
895112,3050,2019-10-19 00:00:00,19500,56207,4
912913,3112,2021-04-13 00:00:00,1584,41226.8984,6
2383446,7859,2018-09-14 00:00:00,7000,85139,4
2383573,7859,2020-11-30 00:00:00,14.6,56525.6992,4
2439137,8041,2018-08-14 00:00:00,3900,42100.1992,4
2464172,8127,2019-02-07 00:00:00,8305,40769.5,6
2464258,8127,2018-12-02 00:00:00,2100,89896.2031,4
2464444,8127,2021-12-21 00:00:00,1900,65380.8008,5
2465024,8129,2017-02-21 00:00:00,11300,35328.1992,4
2465056,8129,2019-10-08 00:00:00,14200,36674.8984,4
2477536,8173,2021-09-30 00:00:00,14.6,71481.3984,4
2501909,8260,2018-09-08 00:00:00,37435,82929.2969,3
2523493,8327,2018-12-10 00:00:00,13885,52476.1016,1
2523612,8327,2019-12-05 00:00:00,4104,25010.4004,6
2586435,8547,2021-12-12 00:00:00,4806.5,31182.9004,6
2586495,8547,2021-01-24 00:00:00,8400,30196.9004,4
2610698,8625,2019-01-12 00:00:00,1970.8,70909,6
2610834,8625,2020-10-09 00:00:00,23628,51049,2
498163,1698,2020-11-06 00:00:00,19227,58251.3984,1
498223,1698,2019-11-12 00:00:00,3943,36655.5,6
498230,1698,2020-06-12 00:00:00,3943,46284.1016,6
498350,1698,2021-07-02 00:00:00,9000,50882.6992,4
516337,1766,2017-11-13 00:00:00,19608,52011.8008,1
516713,1766,2018-01-13 00:00:00,1080,67910.8984,4
1754198,5952,2018-12-10 00:00:00,52968,108096.3984,3
1754264,5952,2018-06-12 00:00:00,5885.2998,93980.2969,6
1754504,5952,2020-06-14 00:00:00,3684,82061.8984,6
1754817,5952,2020-06-18 00:00:00,9000,73061.8984,4
1777837,6030,2020-02-24 00:00:00,800,72169.6016,4
1814571,6148,2020-01-13 00:00:00,23038,87806.1016,1
1814743,6148,2020-06-19 00:00:00,18720,77979.2031,4
1850461,6265,2021-06-07 00:00:00,7274,24706.1992,6
1876238,6353,2020-12-05 00:00:00,586,51324.8008,6
1876374,6353,2020-04-12 00:00:00,1332,51833,6
1876441,6353,2020-01-03 00:00:00,1320,70517.2031,4
1876501,6353,2018-02-28 00:00:00,14.6,43529.1016,4
1876561,6353,2018-02-19 00:00:00,11000,43362.6016,4
1879486,6363,2018-02-12 00:00:00,1459,50679.5,6
1879674,6363,2018-08-21 00:00:00,600,32954.5,4
162915,544,2020-03-12 00:00:00,3798.2,63085.6992,6
854578,2912,2018-05-26 00:00:00,26400,49263.3984,4
854630,2912,2021-06-09 00:00:00,24100,68240,4
875195,2982,2020-08-08 00:00:00,48752,81420,3
464473,1580,2019-07-18 00:00:00,2700,27291.5,4
875262,2982,2020-03-08 00:00:00,8143,87861.5,6
875499,2982,2020-03-01 00:00:00,10500,47275.5,4
876707,2986,2021-07-28 00:00:00,7100,39586.6992,4
879103,2994,2021-06-25 00:00:00,1300,49505.6016,5
1197384,4099,2020-11-14 00:00:00,1926,41748.8984,6
1197451,4099,2020-06-12 00:00:00,1298,55623,6
1197556,4099,2019-10-31 00:00:00,14.6,32082.5,4
1268121,4337,2018-11-30 00:00:00,14.6,51942.1992,4
1269933,4342,2019-08-31 00:00:00,14.6,65967.7969,4
3480126,9377,2018-10-31 00:00:00,26.2,68605.2031,1
3480163,9377,2021-11-30 00:00:00,228.9,57567.8008,1
3496841,8129,2019-03-31 00:00:00,202.5,52491.6016,1
3497341,8173,2019-06-30 00:00:00,150.1,44639.8008,1
3528414,11186,2019-12-31 00:00:00,252.4,59849.8008,1
3529995,11359,2021-09-30 00:00:00,263.9,63715.1016,1
3533700,97,2020-01-31 00:00:00,103.2,19777.3008,1
3534194,110,2021-05-31 00:00:00,208.2,52525.1016,1
3534942,132,2020-12-31 00:00:00,219.8,37068.1992,1
3538021,226,2021-02-28 00:00:00,165.8,47367.8984,1
605915,2062,2020-01-28 00:00:00,1500,30200.5,4
619805,2116,2021-07-11 00:00:00,3407,36538.6016,6
630567,2153,2020-01-12 00:00:00,5129.5,29605.8008,6
895036,3050,2019-04-30 00:00:00,14.6,48814,4
895103,3050,2019-02-22 00:00:00,11600,43519.6992,4
913040,3112,2019-11-30 00:00:00,14.6,61897.5,4
929143,3166,2019-11-30 00:00:00,14.6,66816.7031,4
929169,3166,2016-10-09 00:00:00,5500,30538,4
2383609,7859,2020-02-01 00:00:00,2500,63484.3008,4
2384145,7861,2019-03-13 00:00:00,131,27356,6
2384152,7861,2019-10-13 00:00:00,131,51058.3008,6
2393214,7894,2021-12-19 00:00:00,8700,36937.6016,4
2438159,8038,2020-10-31 00:00:00,14.6,68358.3984,4
2438931,8041,2020-03-19 00:00:00,34255,133418.4063,1
2464971,8129,2018-02-28 00:00:00,14.6,36979.3984,4
2477340,8173,2018-12-14 00:00:00,14498,81845.3984,2
2572282,8492,2017-09-12 00:00:00,11142,37130.1016,1
2572622,8492,2020-07-13 00:00:00,5300,36322.3008,4
2583298,8533,2020-05-31 00:00:00,14.6,71941,4
2586494,8547,2020-01-05 00:00:00,4500,59985.3984,4
2610944,8625,2017-10-31 00:00:00,14.6,70821,4
2611011,8625,2017-11-05 00:00:00,38200,60154,4
274304,940,2021-11-16 00:00:00,9749,101153.5,2
280560,960,2019-08-23 00:00:00,20400,42813.5,4
688231,2350,2020-11-26 00:00:00,17047,50745,2
688331,2350,2021-05-12 00:00:00,47100,62031.8008,4
1427356,4863,2021-03-31 00:00:00,14.6,67393.2031,4
1436980,4894,2017-09-01 00:00:00,11400,30469.5996,4
1437057,4894,2020-01-31 00:00:00,14.6,46272.8984,4
1437107,4894,2018-10-08 00:00:00,18900,54561.6016,4
1453812,4949,2019-11-08 00:00:00,36239,36639,3
1453853,4949,2020-03-29 00:00:00,5300,49778.6992,4
1467328,4999,2019-06-06 00:00:00,41296,87076.3984,3
1530541,5213,2019-03-28 00:00:00,5100,43060.1016,4
1530576,5213,2019-10-31 00:00:00,14.6,29823.4004,4
1531306,5215,2018-11-10 00:00:00,870,40829.3008,6
1531410,5215,2021-07-04 00:00:00,1000,65796.6016,4
1531596,5215,2018-08-20 00:00:00,5800,32532.3008,4
1602665,5442,2016-06-08 00:00:00,8110,35757.5,6
1602751,5442,2017-08-08 00:00:00,2070,3476.8,6
1602784,5442,2020-05-08 00:00:00,2070,5707.5,6
1650186,5593,2019-05-02 00:00:00,32308,68343.6016,1
1650365,5593,2021-01-03 00:00:00,4500,35182.6016,4
3579115,1480,2019-12-31 00:00:00,124.9,27998.4004,1
3582328,1580,2021-05-31 00:00:00,154.8,48093.8984,1
3591390,1843,2019-06-30 00:00:00,178.6,35256.6992,1
3598734,2062,2021-10-31 00:00:00,217.7,46106,1
196620,666,2020-11-05 00:00:00,4900,47977.1992,4
1907541,6461,2020-08-11 00:00:00,12600,81485.2969,4
3548691,544,2019-04-30 00:00:00,205,47045.1016,1
3552567,666,2019-10-31 00:00:00,161,38601.8984,1
67999,226,2021-01-26 00:00:00,14720,31201.4004,4
634447,2167,2021-12-27 00:00:00,5640,75885.7969,4
648813,2218,2019-08-21 00:00:00,2081,58231.6016,2
651605,2227,2020-10-12 00:00:00,3873.7,74844.6016,6
651813,2227,2020-09-30 00:00:00,30,77348.2031,4
667605,2279,2020-04-22 00:00:00,16548,13775.2002,2
947448,3229,2020-01-11 00:00:00,6411,55178,6
947584,3229,2019-01-07 00:00:00,24500,110178.1016,4
2698861,8931,2021-02-24 00:00:00,13429,72163.2969,1
2699054,8931,2021-03-16 00:00:00,14400,28539.4004,4
2788881,9235,2020-12-09 00:00:00,23547,51863.5,1
2789052,9235,2018-12-21 00:00:00,16600,42331.6016,4
2797901,9265,2018-02-12 00:00:00,3298.3,13228.9004,6
2798062,9265,2019-07-12 00:00:00,4017,62050.5,6
2820468,9337,2020-12-20 00:00:00,13200,99911.6016,4
2834022,9377,2020-07-02 00:00:00,14100,75038,4
2956565,9790,2018-12-31 00:00:00,14.6,55556.8008,4
2956624,9790,2020-07-01 00:00:00,1500,46447.6992,1
2963753,9814,2021-05-31 00:00:00,30,99660.7031,4
2976382,9859,2021-04-08 00:00:00,30063,60368.3984,3
2979154,9869,2021-06-07 00:00:00,5887,58488.1016,6
2979204,9869,2019-08-06 00:00:00,2498,48321.8008,6
2979340,9869,2021-06-04 00:00:00,4320,66873.1016,4
3022538,10022,2021-08-06 00:00:00,27256,71712.7969,3
3022605,10022,2021-03-10 00:00:00,4104,49946.3008,6
3036075,10065,2020-01-29 00:00:00,43185,119354.3984,1
3039511,10079,2017-07-15 00:00:00,7840,60746.1992,1
3039833,10079,2020-08-31 00:00:00,14.6,71446.8984,4
274242,940,2018-12-03 00:00:00,5800,68880.2031,4
280277,960,2020-12-12 00:00:00,3151,62373.3984,6
280470,960,2020-10-07 00:00:00,5100,45331.6016,4
966520,3293,2020-12-13 00:00:00,11400,57265.8008,4
966527,3293,2021-08-02 00:00:00,3300,62039.6016,5
1427180,4863,2021-02-12 00:00:00,6340.2998,60861.6992,6
1436777,4894,2018-01-12 00:00:00,29255,67350.8984,3
1436965,4894,2020-01-23 00:00:00,6600,48875.8008,4
1467381,4999,2020-11-12 00:00:00,4588.5,54312.6992,6
1501648,5120,2020-11-02 00:00:00,44840,81718.8984,1
1501916,5120,2018-11-12 00:00:00,9900,31211.6992,4
1502052,5120,2020-02-10 00:00:00,59700,48812.3984,4
1505762,5133,2021-02-03 00:00:00,24715,52656.3984,1
1505797,5133,2020-10-31 00:00:00,5100,68325.1016,4
1519569,5180,2021-11-02 00:00:00,38414,61572.1016,1
1530480,5213,2019-04-06 00:00:00,7134,82962.2031,2
1531193,5215,2021-06-08 00:00:00,5315,46149.3008,6
1531228,5215,2018-05-08 00:00:00,372,32152.6992,6
1531233,5215,2018-10-08 00:00:00,372,29274.6992,6
1531572,5215,2016-08-30 00:00:00,8600,29123.4004,4
1531619,5215,2020-07-10 00:00:00,1000,54871.5,4
1602629,5442,2019-06-08 00:00:00,4400,12703.2002,4
1602708,5442,2020-01-08 00:00:00,8110,9021.7002,6
1613010,5477,2020-02-28 00:00:00,14.6,89320.1016,4
1650223,5593,2021-11-02 00:00:00,34006,116766.8984,1
1657218,5622,2019-01-03 00:00:00,31262,91493.2969,1
1657609,5622,2018-12-31 00:00:00,14.6,67431.2969,4
1657703,5622,2019-10-20 00:00:00,17300,46697.8984,1
3582315,1580,2020-04-30 00:00:00,231.9,61206.8984,1
464530,1580,2019-06-06 00:00:00,21300,50638.1016,4
875299,2982,2020-04-13 00:00:00,164,70800.5,6
876497,2986,2021-10-05 00:00:00,23429,76238.3984,1
879126,2994,2020-10-31 00:00:00,14.6,46354.1016,4
1197489,4099,2020-08-12 00:00:00,872,53204.8008,6
1295355,4423,2021-08-08 00:00:00,23600,40106.3984,4
1319116,4503,2019-08-31 00:00:00,14.6,53085.1016,4
1340819,4580,2021-08-20 00:00:00,1700,48179.1992,4
1356682,4631,2020-07-08 00:00:00,21882,50607.5,3
3663925,4342,2019-08-31 00:00:00,264.7,65982.3984,1
3674592,6148,2018-04-30 00:00:00,181.8,42576,1
3678904,6924,2019-10-31 00:00:00,144.3,28057.8008,1
3678955,6930,2018-09-30 00:00:00,225.5,39425.3984,1
3679685,7045,2021-08-31 00:00:00,241.6,49219.8008,1
163072,544,2020-05-04 00:00:00,11400,53046.6016,4
854540,2912,2019-10-31 00:00:00,14.6,79628.8984,4
875352,2982,2021-09-13 00:00:00,226,99158.8984,6
875471,2982,2020-07-31 00:00:00,14.6,56408,4
1197389,4099,2021-04-14 00:00:00,1926,50290.1992,6
1268186,4337,2018-08-08 00:00:00,27300,49611.5,4
1269868,4342,2021-04-06 00:00:00,6135,76510.6016,6
1273133,4354,2020-07-10 00:00:00,12756,38994.6016,6
3479740,9265,2018-01-31 00:00:00,143.4,29900.9004,1
3479748,9265,2018-09-30 00:00:00,286.8,93416.5,1
3490637,7614,2018-03-31 00:00:00,91.6,31063.5996,1
3500892,8492,2019-07-31 00:00:00,112.6,38996.5,1
3500918,8492,2021-09-30 00:00:00,210.2,74306.8984,1
3509496,9235,2020-03-31 00:00:00,103.7,34749.6016,1
3510191,9337,2018-05-31 00:00:00,139.7,39009.8008,1
3517026,10022,2021-11-30 00:00:00,214.6,41360.3008,1
3523240,10663,2021-03-31 00:00:00,122.5,24502,1
3526855,11013,2020-06-30 00:00:00,296.8,71504.7031,1
3534928,132,2019-10-31 00:00:00,282.6,79007.6016,1
3540591,303,2021-06-30 00:00:00,233.4,56228.3984,1
3541730,339,2019-11-30 00:00:00,380.5,97315.2969,1
498202,1698,2021-02-06 00:00:00,9642,49799.3008,6
1754228,5952,2021-06-10 00:00:00,52968,108497.8984,3
1754500,5952,2020-02-14 00:00:00,3684,58192.5,6
1754823,5952,2020-12-15 00:00:00,19400,69087.1016,4
1754830,5952,2021-06-13 00:00:00,12100,60903.8984,4
1777842,6030,2020-08-11 00:00:00,1000,86969.3984,4
1814535,6148,2017-01-13 00:00:00,23038,23338,1
1814721,6148,2020-07-09 00:00:00,1800,63555.8008,4
1814907,6148,2017-07-25 00:00:00,12200,38847,4
1817722,6157,2020-08-24 00:00:00,13124,41365.3008,1
1817822,6157,2021-06-11 00:00:00,9523,85538.8984,6
1850560,6265,2020-11-30 00:00:00,14.6,39059.5,4
1876346,6353,2017-12-21 00:00:00,1100,71179.5,4
1876574,6353,2019-03-15 00:00:00,13600,43685.5,4
1907433,6461,2020-11-15 00:00:00,8805,45062.3984,1
1907466,6461,2020-03-24 00:00:00,3200,21435.3008,4
3557391,825,2021-11-30 00:00:00,157.2,36315.6992,1
29954,97,2021-08-10 00:00:00,1436,47522.1992,6
29987,97,2021-05-14 00:00:00,2411,51401.3008,6
40427,132,2020-11-18 00:00:00,31860,82761.6016,1
791651,2699,2021-03-17 00:00:00,11232,52866,2
829530,2824,2017-03-31 00:00:00,14.6,35966.6016,4
1920950,6510,2021-07-12 00:00:00,3207.8,24372,6
1962927,6649,2020-05-23 00:00:00,3045,74768.6016,2
2042694,6924,2019-03-07 00:00:00,4585,41854.3008,6
2042734,6924,2017-11-03 00:00:00,2074,28089.0996,2
2044624,6930,2016-12-12 00:00:00,36289.5,79846.7031,1
2051951,6950,2021-05-13 00:00:00,8561,51145.8984,6
2078135,7045,2021-02-12 00:00:00,6015.2998,61986.6992,6
2114383,7156,2020-09-13 00:00:00,20646,20946,3
2307928,7614,2019-10-12 00:00:00,6678.7002,93466.2031,6
2340375,7721,2020-12-30 00:00:00,27800,49096.3984,4
2343674,7733,2021-11-14 00:00:00,42791,116825.7969,3
2343834,7733,2020-09-01 00:00:00,8400,37199.1992,4
2347082,7745,2020-05-11 00:00:00,33139,81503.2031,1
2349709,7753,2016-02-12 00:00:00,19588,20188,1
3600235,2116,2019-06-30 00:00:00,137.2,30121.6992,1
3601858,2167,2017-01-31 00:00:00,178.9,28260.4004,1
3601884,2167,2019-03-31 00:00:00,159.3,35074.1992,1
3601885,2167,2019-04-30 00:00:00,161.5,34173.1016,1
3603703,2227,2019-05-31 00:00:00,139.1,40033.5,1
3603720,2227,2020-10-31 00:00:00,362.7,86250.2031,1
2464981,8129,2018-12-31 00:00:00,14.6,43717.8984,4
2501944,8260,2021-08-08 00:00:00,37435,116858.1016,3
2502051,8260,2021-03-21 00:00:00,13760,29334.1992,2
2502132,8260,2018-06-30 00:00:00,14.6,47298.3984,4
2502259,8260,2021-09-24 00:00:00,13400,95911.1016,1
2523776,8327,2021-07-28 00:00:00,3600,42959.1016,5
2586373,8547,2020-01-20 00:00:00,25462,75480.8984,1
2586566,8547,2021-08-31 00:00:00,30,34218.5,4
464540,1580,2020-02-01 00:00:00,8200,30540.1992,4
854297,2912,2018-06-01 00:00:00,33511,82978.7031,1
875334,2982,2020-03-13 00:00:00,226,83835.5,6
878970,2994,2020-06-12 00:00:00,28603.5,72711,1
1267840,4337,2017-04-15 00:00:00,45181,107792.2031,1
3493233,7861,2018-10-31 00:00:00,163.2,37295.6016,1
3493760,7894,2020-12-31 00:00:00,182.1,45733.3008,1
3495337,8026,2021-08-31 00:00:00,267.1,67361.1016,1
3501314,8533,2021-09-30 00:00:00,213.2,75256,1
3510233,9337,2021-07-31 00:00:00,69.6,39561.6992,1
3511045,9422,2019-12-31 00:00:00,243.5,76016.5,1
3517619,10079,2017-06-30 00:00:00,251.2,57450.6992,1
3526852,11013,2020-03-31 00:00:00,265.8,51215.5,1
246490,846,2019-05-08 00:00:00,34200,53911.5,4
541746,1843,2021-05-07 00:00:00,17632,61803,3
541835,1843,2016-10-13 00:00:00,6994,35390.3008,6
541865,1843,2019-04-13 00:00:00,6994,39313.8984,6
547063,1862,2020-09-08 00:00:00,39610,86776.5,3
547241,1862,2021-06-30 00:00:00,30,41489.6992,4
548687,1869,2021-01-11 00:00:00,24664,84815.1016,1
1275150,4361,2021-01-12 00:00:00,7512.7002,67989.6016,6
1295303,4423,2021-03-31 00:00:00,14.6,78152.8984,4
1302308,4448,2018-09-06 00:00:00,23279,102733.6016,1
1302494,4448,2019-12-28 00:00:00,3000,52892.1992,4
1302511,4448,2018-01-06 00:00:00,2700,56517.8984,4
1302645,4448,2017-11-24 00:00:00,17500,51553.8984,4
1304947,4456,2020-12-28 00:00:00,6600,70341.7969,4
1340927,4580,2021-01-01 00:00:00,14120,41152.8984,2
1340957,4580,2020-09-23 00:00:00,11100,30840.3008,4
1341061,4580,2020-04-13 00:00:00,400,39230.5,1
1342155,4585,2020-04-04 00:00:00,6300,28995.1992,4
1352363,4616,2021-06-23 00:00:00,5051,55186.3008,1
1352482,4616,2021-03-23 00:00:00,6500,46952.1016,4
3457193,9814,2020-09-30 00:00:00,238.2,75092.5,1
3478659,9093,2019-08-31 00:00:00,186.6,41864.1992,1
3479525,9235,2021-02-28 00:00:00,128.7,34331.6016,1
3666719,4746,2021-01-31 00:00:00,313.6,39360.5,1
3669308,5180,2020-04-30 00:00:00,30,36021,1
3669496,5215,2018-03-31 00:00:00,135.4,28851.3008,1
3671026,5477,2020-05-31 00:00:00,359.1,81382.6016,1
3671897,5622,2016-05-31 00:00:00,195.5,62851.3008,1
3674001,6030,2018-06-30 00:00:00,159.6,28673.5,1
3674612,6148,2019-12-31 00:00:00,355.1,90829.7031,1
3676602,6461,2021-12-31 00:00:00,165.4,25535,1
3678897,6924,2019-03-31 00:00:00,128.2,23722.9004,1
3678932,6930,2016-10-31 00:00:00,169.6,49621,1
3682704,9337,2018-01-31 00:00:00,16.9,1577.2,1
3682719,9337,2019-02-28 00:00:00,61,10146.5,1
280512,960,2019-10-31 00:00:00,100,41338,4
280547,960,2018-07-30 00:00:00,16100,37631.5,4
966391,3293,2021-12-12 00:00:00,7668.7002,73925.7969,6
1427383,4863,2020-09-03 00:00:00,16000,46451.1992,4
1437101,4894,2018-04-11 00:00:00,3900,28096,1
1467393,4999,2021-11-12 00:00:00,4588.5,87761.3984,6
1467423,4999,2021-05-08 00:00:00,7028,76010.7031,6
1467453,4999,2020-11-14 00:00:00,6327,47985.6992,6
1505745,5133,2020-08-20 00:00:00,46120,87630.3984,1
1506017,5133,2020-12-03 00:00:00,14000,30250.8008,4
1519676,5180,2021-02-19 00:00:00,12300,13928.7002,4
1530522,5213,2019-01-06 00:00:00,6000,83685.2031,4
1530611,5213,2019-05-14 00:00:00,29100,57835.3984,4
1530641,5213,2021-06-05 00:00:00,42300,64304.3008,4
1531032,5215,2020-01-09 00:00:00,15487,48289.8984,1
1531356,5215,2017-01-10 00:00:00,1000,41463.8984,4
1531423,5215,2017-01-22 00:00:00,6400,26273.9004,4
3478682,9093,2021-07-31 00:00:00,208.5,53740.3008,1
3662891,4099,2020-09-30 00:00:00,155.4,32229.4004,1
3663870,4337,2017-09-30 00:00:00,250,56992.1992,1
3663936,4342,2020-07-31 00:00:00,299.6,78070.1016,1
3664056,4354,2020-04-30 00:00:00,314.9,96990.6016,1
3668205,4999,2019-05-31 00:00:00,179,45780.3984,1
3668970,5120,2021-08-31 00:00:00,203,43244.1016,1
3669514,5215,2019-09-30 00:00:00,206.6,49774,1
3670891,5442,2019-10-31 00:00:00,35.7,969.1,1
3671903,5622,2016-11-30 00:00:00,338.7,56930.3008,1
3671911,5622,2017-07-31 00:00:00,241.2,95581,1
3673680,5952,2017-08-31 00:00:00,190.7,30554.1992,1
3673713,5952,2020-05-31 00:00:00,294,47188.5,1
3675856,6353,2018-09-30 00:00:00,180.3,40056.5,1
3676586,6461,2020-08-31 00:00:00,228.2,44521,1
3677130,6592,2020-10-31 00:00:00,354.2,97719.1016,1
