DispositioID,CustomerID,AccountID,Type
3602,3602,2982,Disponent
3603,3603,2983,Owner
3605,3605,2985,Owner
3606,3606,2986,Owner
3607,3607,2987,Owner
3608,3608,2988,Owner
3609,3609,2988,Disponent
3610,3610,2989,Owner
3611,3611,2990,Owner
3612,3612,2991,Owner
3613,3613,2991,Disponent
3614,3614,2992,Owner
3615,3615,2993,Owner
3616,3616,2994,Owner
3617,3617,2995,Owner
3618,3618,2996,Owner
3619,3619,2997,Owner
3620,3620,2998,Owner
3621,3621,2999,Owner
3622,3622,2999,Disponent
3623,3623,3000,Owner
3624,3624,3001,Owner
3627,3627,3003,Owner
3628,3628,3004,Owner
3629,3629,3005,Owner
3630,3630,3006,Owner
3631,3631,3006,Disponent
3632,3632,3007,Owner
3633,3633,3008,Owner
3634,3634,3009,Owner
3635,3635,3009,Disponent
3636,3636,3010,Owner
3637,3637,3011,Owner
3638,3638,3012,Owner
3639,3639,3013,Owner
3640,3640,3014,Owner
3641,3641,3014,Disponent
3642,3642,3015,Owner
3643,3643,3016,Owner
3644,3644,3017,Owner
3645,3645,3018,Owner
3646,3646,3019,Owner
3647,3647,3019,Disponent
3648,3648,3020,Owner
3649,3649,3021,Owner
3650,3650,3022,Owner
3651,3651,3023,Owner
3652,3652,3024,Owner
3653,3653,3024,Disponent
3654,3654,3025,Owner
3655,3655,3026,Owner
3656,3656,3027,Owner
3657,3657,3027,Disponent
3658,3658,3028,Owner
3659,3659,3029,Owner
3660,3660,3030,Owner
3661,3661,3031,Owner
3662,3662,3032,Owner
3663,3663,3033,Owner
3664,3664,3033,Disponent
3667,3667,3035,Owner
3668,3668,3035,Disponent
3669,3669,3036,Owner
3670,3670,3037,Owner
3671,3671,3038,Owner
3672,3672,3038,Disponent
3673,3673,3039,Owner
3674,3674,3040,Owner
3675,3675,3041,Owner
3676,3676,3042,Owner
3677,3677,3042,Disponent
3678,3678,3043,Owner
3679,3679,3044,Owner
3680,3680,3044,Disponent
3681,3681,3045,Owner
3682,3682,3045,Disponent
3683,3683,3046,Owner
3684,3684,3047,Owner
3685,3685,3048,Owner
3686,3686,3049,Owner
3687,3687,3050,Owner
3688,3688,3050,Disponent
3689,3689,3051,Owner
3690,3690,3052,Owner
3691,3691,3053,Owner
3693,3693,3055,Owner
3694,3694,3055,Disponent
3695,3695,3056,Owner
3696,3696,3056,Disponent
3697,3697,3057,Owner
3698,3698,3058,Owner
3699,3699,3059,Owner
3700,3700,3059,Disponent
3701,3701,3060,Owner
3702,3702,3061,Owner
3703,3703,3062,Owner
3704,3704,3063,Owner
3705,3705,3064,Owner
3707,3707,3066,Owner
3708,3708,3067,Owner
3709,3709,3067,Disponent
3710,3710,3068,Owner
3711,3711,3069,Owner
3712,3712,3070,Owner
3713,3713,3071,Owner
3714,3714,3072,Owner
3716,3716,3074,Owner
3717,3717,3075,Owner
3718,3718,3075,Disponent
3719,3719,3076,Owner
3720,3720,3076,Disponent
3721,3721,3077,Owner
3722,3722,3078,Owner
3723,3723,3079,Owner
3724,3724,3080,Owner
3727,3727,3082,Owner
3728,3728,3083,Owner
3729,3729,3083,Disponent
3730,3730,3084,Owner
3732,3732,3085,Owner
3733,3733,3086,Owner
3734,3734,3087,Owner
3735,3735,3088,Owner
3736,3736,3088,Disponent
3737,3737,3089,Owner
3738,3738,3090,Owner
3739,3739,3091,Owner
3740,3740,3092,Owner
3741,3741,3093,Owner
3742,3742,3094,Owner
3743,3743,3094,Disponent
3745,3745,3096,Owner
3746,3746,3097,Owner
3747,3747,3098,Owner
3748,3748,3099,Owner
3749,3749,3100,Owner
3750,3750,3101,Owner
3751,3751,3102,Owner
3752,3752,3102,Disponent
3753,3753,3103,Owner
3754,3754,3104,Owner
3755,3755,3105,Owner
3756,3756,3106,Owner
3757,3757,3107,Owner
3758,3758,3108,Owner
3759,3759,3108,Disponent
3760,3760,3109,Owner
3761,3761,3110,Owner
3762,3762,3111,Owner
3763,3763,3112,Owner
3764,3764,3112,Disponent
3765,3765,3113,Owner
3766,3766,3114,Owner
3767,3767,3115,Owner
3768,3768,3115,Disponent
3769,3769,3116,Owner
3770,3770,3117,Owner
3771,3771,3118,Owner
3772,3772,3118,Disponent
3773,3773,3119,Owner
3774,3774,3120,Owner
3775,3775,3121,Owner
3776,3776,3122,Owner
3777,3777,3122,Disponent
3779,3779,3124,Owner
3780,3780,3125,Owner
3781,3781,3126,Owner
3782,3782,3127,Owner
3783,3783,3128,Owner
3784,3784,3128,Disponent
3785,3785,3129,Owner
3786,3786,3130,Owner
3787,3787,3131,Owner
3788,3788,3132,Owner
3789,3789,3133,Owner
3790,3790,3134,Owner
3791,3791,3135,Owner
3792,3792,3136,Owner
3793,3793,3137,Owner
3794,3794,3138,Owner
3795,3795,3139,Owner
3796,3796,3140,Owner
3797,3797,3140,Disponent
3798,3798,3141,Owner
3799,3799,3142,Owner
3800,3800,3143,Owner
3801,3801,3143,Disponent
3802,3802,3144,Owner
3803,3803,3145,Owner
3804,3804,3145,Disponent
3805,3805,3146,Owner
3806,3806,3147,Owner
3807,3807,3148,Owner
3808,3808,3149,Owner
3811,3811,3151,Owner
3812,3812,3152,Owner
3813,3813,3153,Owner
3814,3814,3154,Owner
3815,3815,3155,Owner
3816,3816,3156,Owner
3817,3817,3157,Owner
3818,3818,3158,Owner
3819,3819,3158,Disponent
3821,3821,3160,Owner
3822,3822,3161,Owner
3823,3823,3162,Owner
3824,3824,3163,Owner
3825,3825,3163,Disponent
3826,3826,3164,Owner
3827,3827,3164,Disponent
3829,3829,3166,Owner
3830,3830,3167,Owner
3831,3831,3168,Owner
3832,3832,3168,Disponent
3833,3833,3169,Owner
3834,3834,3170,Owner
3835,3835,3171,Owner
3836,3836,3172,Owner
3837,3837,3173,Owner
3838,3838,3174,Owner
3839,3839,3174,Disponent
3840,3840,3175,Owner
3841,3841,3176,Owner
3842,3842,3177,Owner
3843,3843,3178,Owner
3844,3844,3179,Owner
3845,3845,3180,Owner
3846,3846,3181,Owner
3847,3847,3182,Owner
3848,3848,3183,Owner
3849,3849,3184,Owner
3850,3850,3185,Owner
3851,3851,3185,Disponent
3852,3852,3186,Owner
3853,3853,3187,Owner
3854,3854,3188,Owner
3855,3855,3189,Owner
3856,3856,3190,Owner
3857,3857,3191,Owner
3858,3858,3192,Owner
3859,3859,3192,Disponent
3860,3860,3193,Owner
3861,3861,3194,Owner
3862,3862,3195,Owner
3863,3863,3196,Owner
3864,3864,3196,Disponent
3865,3865,3197,Owner
3866,3866,3197,Disponent
3868,3868,3199,Owner
3869,3869,3200,Owner
3870,3870,3201,Owner
3871,3871,3201,Disponent
3872,3872,3202,Owner
3873,3873,3203,Owner
3874,3874,3204,Owner
3875,3875,3205,Owner
3876,3876,3205,Disponent
3877,3877,3206,Owner
3880,3880,3208,Owner
3881,3881,3209,Owner
3882,3882,3209,Disponent
3883,3883,3210,Owner
3884,3884,3211,Owner
3885,3885,3212,Owner
3886,3886,3213,Owner
3887,3887,3214,Owner
3888,3888,3214,Disponent
3890,3890,3216,Owner
3891,3891,3217,Owner
3892,3892,3218,Owner
3893,3893,3219,Owner
3894,3894,3220,Owner
3895,3895,3220,Disponent
3896,3896,3221,Owner
3897,3897,3222,Owner
3898,3898,3223,Owner
3899,3899,3224,Owner
3900,3900,3225,Owner
3901,3901,3225,Disponent
3902,3902,3226,Owner
3903,3903,3227,Owner
3904,3904,3228,Owner
3905,3905,3228,Disponent
3906,3906,3229,Owner
3907,3907,3230,Owner
3908,3908,3231,Owner
3909,3909,3231,Disponent
3910,3910,3232,Owner
3911,3911,3233,Owner
3912,3912,3234,Owner
3913,3913,3235,Owner
3914,3914,3236,Owner
3915,3915,3237,Owner
3916,3916,3238,Owner
3917,3917,3238,Disponent
3918,3918,3239,Owner
3919,3919,3240,Owner
3920,3920,3241,Owner
3921,3921,3242,Owner
3922,3922,3243,Owner
3923,3923,3243,Disponent
3924,3924,3244,Owner
3925,3925,3245,Owner
3926,3926,3246,Owner
3927,3927,3247,Owner
3928,3928,3248,Owner
3929,3929,3249,Owner
3930,3930,3250,Owner
3931,3931,3250,Disponent
3932,3932,3251,Owner
3933,3933,3251,Disponent
3934,3934,3252,Owner
3935,3935,3253,Owner
3936,3936,3254,Owner
3937,3937,3254,Disponent
3938,3938,3255,Owner
3939,3939,3256,Owner
3942,3942,3258,Owner
3943,3943,3259,Owner
3944,3944,3260,Owner
3945,3945,3260,Disponent
3946,3946,3261,Owner
3947,3947,3262,Owner
3948,3948,3263,Owner
3949,3949,3263,Disponent
3950,3950,3264,Owner
3951,3951,3264,Disponent
3952,3952,3265,Owner
3953,3953,3266,Owner
3954,3954,3267,Owner
3955,3955,3267,Disponent
3956,3956,3268,Owner
3957,3957,3268,Disponent
3958,3958,3269,Owner
3959,3959,3270,Owner
3960,3960,3271,Owner
3961,3961,3272,Owner
3962,3962,3273,Owner
3963,3963,3274,Owner
3964,3964,3275,Owner
3965,3965,3276,Owner
3966,3966,3276,Disponent
3967,3967,3277,Owner
3968,3968,3277,Disponent
3969,3969,3278,Owner
3970,3970,3279,Owner
3971,3971,3280,Owner
3972,3972,3281,Owner
3973,3973,3282,Owner
3974,3974,3283,Owner
3975,3975,3284,Owner
3976,3976,3285,Owner
3977,3977,3286,Owner
3978,3978,3287,Owner
3979,3979,3288,Owner
3980,3980,3289,Owner
3981,3981,3290,Owner
3982,3982,3291,Owner
3983,3983,3292,Owner
3984,3984,3293,Owner
3985,3985,3294,Owner
3987,3987,3296,Owner
3988,3988,3297,Owner
3989,3989,3297,Disponent
3990,3990,3298,Owner
3991,3991,3299,Owner
3992,3992,3300,Owner
3993,3993,3301,Owner
3994,3994,3302,Owner
3995,3995,3303,Owner
3996,3996,3304,Owner
3997,3997,3305,Owner
3998,3998,3306,Owner
3999,3999,3307,Owner
4000,4000,3308,Owner
4001,4001,3309,Owner
4002,4002,3310,Owner
4003,4003,3311,Owner
4004,4004,3312,Owner
4006,4006,3314,Owner
4007,4007,3315,Owner
4008,4008,3315,Disponent
4009,4009,3316,Owner
4010,4010,3317,Owner
4011,4011,3318,Owner
4012,4012,3319,Owner
4013,4013,3320,Owner
4014,4014,3321,Owner
4015,4015,3322,Owner
4016,4016,3323,Owner
4017,4017,3323,Disponent
4018,4018,3324,Owner
4019,4019,3325,Owner
4020,4020,3326,Owner
4021,4021,3327,Owner
4022,4022,3328,Owner
4023,4023,3328,Disponent
4024,4024,3329,Owner
4025,4025,3329,Disponent
4026,4026,3330,Owner
4027,4027,3331,Owner
4028,4028,3331,Disponent
4029,4029,3332,Owner
4030,4030,3333,Owner
4031,4031,3334,Owner
4032,4032,3335,Owner
4033,4033,3336,Owner
4034,4034,3337,Owner
4035,4035,3337,Disponent
4036,4036,3338,Owner
4037,4037,3339,Owner
4040,4040,3342,Owner
4041,4041,3342,Disponent
4042,4042,3343,Owner
4043,4043,3344,Owner
4044,4044,3345,Owner
4046,4046,3346,Owner
4047,4047,3346,Disponent
4048,4048,3347,Owner
4049,4049,3348,Owner
4050,4050,3349,Owner
4051,4051,3350,Owner
4052,4052,3350,Disponent
4053,4053,3351,Owner
4054,4054,3352,Owner
4055,4055,3353,Owner
4056,4056,3354,Owner
4057,4057,3355,Owner
4059,4059,3357,Owner
4060,4060,3358,Owner
4061,4061,3359,Owner
4062,4062,3360,Owner
4063,4063,3361,Owner
4064,4064,3361,Disponent
4065,4065,3362,Owner
4066,4066,3363,Owner
4067,4067,3364,Owner
4068,4068,3365,Owner
4069,4069,3366,Owner
4070,4070,3366,Disponent
4071,4071,3367,Owner
4072,4072,3367,Disponent
4073,4073,3368,Owner
4074,4074,3368,Disponent
4075,4075,3369,Owner
4076,4076,3370,Owner
4077,4077,3371,Owner
4078,4078,3372,Owner
4079,4079,3373,Owner
4080,4080,3374,Owner
4081,4081,3375,Owner
4082,4082,3376,Owner
4083,4083,3377,Owner
4084,4084,3378,Owner
4085,4085,3378,Disponent
4086,4086,3379,Owner
4087,4087,3380,Owner
4088,4088,3381,Owner
4089,4089,3381,Disponent
4090,4090,3382,Owner
4091,4091,3383,Owner
4092,4092,3384,Owner
4093,4093,3385,Owner
4094,4094,3386,Owner
4095,4095,3387,Owner
4096,4096,3387,Disponent
4098,4098,3389,Owner
4099,4099,3390,Owner
4100,4100,3391,Owner
4101,4101,3392,Owner
4102,4102,3393,Owner
4103,4103,3393,Disponent
4104,4104,3394,Owner
4105,4105,3395,Owner
4106,4106,3396,Owner
4107,4107,3397,Owner
4108,4108,3398,Owner
4109,4109,3399,Owner
4112,4112,3401,Owner
4113,4113,3402,Owner
4114,4114,3403,Owner
4115,4115,3404,Owner
4116,4116,3405,Owner
4117,4117,3406,Owner
4118,4118,3407,Owner
4119,4119,3408,Owner
4120,4120,3408,Disponent
4121,4121,3409,Owner
4122,4122,3410,Owner
4123,4123,3410,Disponent
4124,4124,3411,Owner
4125,4125,3412,Owner
4126,4126,3413,Owner
4127,4127,3413,Disponent
4129,4129,3415,Owner
4131,4131,3417,Owner
4132,4132,3418,Owner
4133,4133,3418,Disponent
4134,4134,3419,Owner
4136,4136,3421,Owner
4137,4137,3422,Owner
4138,4138,3423,Owner
4139,4139,3424,Owner
4140,4140,3425,Owner
4141,4141,3426,Owner
4142,4142,3427,Owner
4143,4143,3428,Owner
4144,4144,3428,Disponent
4145,4145,3429,Owner
4146,4146,3430,Owner
4147,4147,3431,Owner
4148,4148,3431,Disponent
4149,4149,3432,Owner
4150,4150,3432,Disponent
4151,4151,3433,Owner
4152,4152,3433,Disponent
4153,4153,3434,Owner
4154,4154,3434,Disponent
4155,4155,3435,Owner
4156,4156,3436,Owner
4157,4157,3437,Owner
4158,4158,3438,Owner
4159,4159,3438,Disponent
4160,4160,3439,Owner
4161,4161,3440,Owner
4163,4163,3442,Owner
4164,4164,3443,Owner
4165,4165,3444,Owner
4166,4166,3445,Owner
4167,4167,3446,Owner
4169,4169,3448,Owner
4170,4170,3448,Disponent
4171,4171,3449,Owner
4172,4172,3450,Owner
4173,4173,3451,Owner
4174,4174,3452,Owner
4175,4175,3453,Owner
4176,4176,3454,Owner
4177,4177,3455,Owner
4178,4178,3456,Owner
4179,4179,3457,Owner
4180,4180,3458,Owner
4181,4181,3459,Owner
4182,4182,3460,Owner
4183,4183,3460,Disponent
4184,4184,3461,Owner
4185,4185,3462,Owner
4186,4186,3463,Owner
4187,4187,3464,Owner
4188,4188,3465,Owner
4189,4189,3466,Owner
4190,4190,3467,Owner
4191,4191,3468,Owner
4192,4192,3469,Owner
4193,4193,3470,Owner
4194,4194,3471,Owner
4195,4195,3471,Disponent
4196,4196,3472,Owner
4198,4198,3474,Owner
4199,4199,3474,Disponent
4201,4201,3476,Owner
4202,4202,3476,Disponent
4203,4203,3477,Owner
4204,4204,3477,Disponent
4205,4205,3478,Owner
4206,4206,3479,Owner
4207,4207,3480,Owner
4209,4209,3482,Owner
4210,4210,3483,Owner
4211,4211,3484,Owner
4212,4212,3485,Owner
4213,4213,3486,Owner
4214,4214,3486,Disponent
4215,4215,3487,Owner
4217,4217,3489,Owner
4218,4218,3490,Owner
4219,4219,3491,Owner
4220,4220,3492,Owner
4221,4221,3493,Owner
4222,4222,3494,Owner
4223,4223,3495,Owner
4224,4224,3496,Owner
4225,4225,3497,Owner
4226,4226,3498,Owner
4227,4227,3499,Owner
4229,4229,3501,Owner
4230,4230,3502,Owner
4231,4231,3503,Owner
4232,4232,3504,Owner
4233,4233,3505,Owner
4234,4234,3506,Owner
4235,4235,3507,Owner
4236,4236,3508,Owner
4237,4237,3509,Owner
4238,4238,3510,Owner
4239,4239,3511,Owner
4240,4240,3512,Owner
4241,4241,3513,Owner
4242,4242,3513,Disponent
4243,4243,3514,Owner
4244,4244,3515,Owner
4245,4245,3515,Disponent
4246,4246,3516,Owner
4247,4247,3517,Owner
4248,4248,3518,Owner
4249,4249,3519,Owner
4250,4250,3520,Owner
4251,4251,3521,Owner
4252,4252,3521,Disponent
4253,4253,3522,Owner
4254,4254,3523,Owner
4255,4255,3524,Owner
4256,4256,3525,Owner
4257,4257,3526,Owner
4258,4258,3527,Owner
4259,4259,3528,Owner
4260,4260,3529,Owner
4261,4261,3530,Owner
4262,4262,3531,Owner
4263,4263,3532,Owner
4264,4264,3533,Owner
4265,4265,3534,Owner
4266,4266,3535,Owner
4267,4267,3536,Owner
4268,4268,3536,Disponent
4269,4269,3537,Owner
4270,4270,3538,Owner
4271,4271,3538,Disponent
4272,4272,3539,Owner
4273,4273,3540,Owner
4274,4274,3541,Owner
4275,4275,3542,Owner
4276,4276,3543,Owner
4277,4277,3543,Disponent
4278,4278,3544,Owner
4279,4279,3545,Owner
4280,4280,3546,Owner
4281,4281,3547,Owner
4282,4282,3548,Owner
4283,4283,3549,Owner
4284,4284,3550,Owner
4285,4285,3550,Disponent
4286,4286,3551,Owner
4287,4287,3552,Owner
4288,4288,3553,Owner
4289,4289,3554,Owner
4290,4290,3555,Owner
4291,4291,3556,Owner
4292,4292,3557,Owner
4293,4293,3558,Owner
4294,4294,3558,Disponent
4295,4295,3559,Owner
4296,4296,3560,Owner
4297,4297,3560,Disponent
4298,4298,3561,Owner
4299,4299,3562,Owner
4300,4300,3563,Owner
4301,4301,3564,Owner
4302,4302,3565,Owner
4303,4303,3566,Owner
4304,4304,3567,Owner
4305,4305,3568,Owner
4306,4306,3568,Disponent
4307,4307,3569,Owner
4308,4308,3570,Owner
4309,4309,3571,Owner
4310,4310,3572,Owner
4311,4311,3573,Owner
4312,4312,3574,Owner
4313,4313,3575,Owner
4314,4314,3576,Owner
4315,4315,3577,Owner
4316,4316,3578,Owner
4317,4317,3579,Owner
4318,4318,3580,Owner
4319,4319,3580,Disponent
4320,4320,3581,Owner
4321,4321,3582,Owner
4322,4322,3582,Disponent
4323,4323,3583,Owner
4324,4324,3583,Disponent
4325,4325,3584,Owner
4326,4326,3585,Owner
4327,4327,3585,Disponent
4328,4328,3586,Owner
4329,4329,3587,Owner
4330,4330,3588,Owner
4331,4331,3589,Owner
4332,4332,3590,Owner
4333,4333,3591,Owner
4334,4334,3591,Disponent
4335,4335,3592,Owner
4336,4336,3593,Owner
4337,4337,3594,Owner
4338,4338,3595,Owner
4339,4339,3596,Owner
4340,4340,3597,Owner
4341,4341,3598,Owner
4342,4342,3599,Owner
4343,4343,3600,Owner
4344,4344,3601,Owner
4345,4345,3602,Owner
4346,4346,3603,Owner
4347,4347,3604,Owner
4348,4348,3605,Owner
4349,4349,3606,Owner
4350,4350,3606,Disponent
4352,4352,3608,Owner
4353,4353,3609,Owner
4354,4354,3609,Disponent
4355,4355,3610,Owner
4358,4358,3612,Owner
4359,4359,3613,Owner
4360,4360,3614,Owner
4361,4361,3615,Owner
4362,4362,3616,Owner
4363,4363,3616,Disponent
4364,4364,3617,Owner
4365,4365,3618,Owner
4367,4367,3620,Owner
4368,4368,3621,Owner
4369,4369,3622,Owner
4370,4370,3623,Owner
4371,4371,3624,Owner
4372,4372,3625,Owner
4373,4373,3626,Owner
4376,4376,3628,Owner
4377,4377,3629,Owner
4380,4380,3631,Owner
4381,4381,3632,Owner
4382,4382,3633,Owner
4383,4383,3634,Owner
4384,4384,3635,Owner
4385,4385,3636,Owner
4386,4386,3637,Owner
4387,4387,3638,Owner
4388,4388,3639,Owner
4389,4389,3640,Owner
4390,4390,3641,Owner
4393,4393,3643,Owner
4394,4394,3644,Owner
4395,4395,3645,Owner
4396,4396,3646,Owner
4397,4397,3646,Disponent
4398,4398,3647,Owner
4399,4399,3648,Owner
4400,4400,3649,Owner
4401,4401,3650,Owner
4402,4402,3651,Owner
4403,4403,3652,Owner
4404,4404,3653,Owner
4405,4405,3654,Owner
4406,4406,3655,Owner
4407,4407,3656,Owner
4408,4408,3657,Owner
4409,4409,3657,Disponent
4410,4410,3658,Owner
4411,4411,3659,Owner
4412,4412,3659,Disponent
4413,4413,3660,Owner
4414,4414,3661,Owner
4415,4415,3662,Owner
4416,4416,3663,Owner
4417,4417,3664,Owner
4418,4418,3665,Owner
4420,4420,3667,Owner
4421,4421,3668,Owner
4422,4422,3669,Owner
4423,4423,3670,Owner
4424,4424,3671,Owner
4425,4425,3671,Disponent
4426,4426,3672,Owner
4427,4427,3673,Owner
4428,4428,3674,Owner
4429,4429,3675,Owner
4430,4430,3675,Disponent
4431,4431,3676,Owner
4432,4432,3677,Owner
4433,4433,3678,Owner
4434,4434,3679,Owner
4435,4435,3679,Disponent
4436,4436,3680,Owner
4437,4437,3681,Owner
4438,4438,3681,Disponent
4439,4439,3682,Owner
4440,4440,3683,Owner
4441,4441,3683,Disponent
4442,4442,3684,Owner
4444,4444,3686,Owner
4445,4445,3686,Disponent
4446,4446,3687,Owner
4447,4447,3687,Disponent
4448,4448,3688,Owner
4449,4449,3689,Owner
4450,4450,3690,Owner
4451,4451,3691,Owner
4452,4452,3692,Owner
4453,4453,3693,Owner
4454,4454,3693,Disponent
4455,4455,3694,Owner
4456,4456,3695,Owner
4457,4457,3696,Owner
4458,4458,3697,Owner
4459,4459,3698,Owner
4460,4460,3698,Disponent
4461,4461,3699,Owner
4462,4462,3700,Owner
4463,4463,3701,Owner
4464,4464,3702,Owner
4465,4465,3703,Owner
4466,4466,3704,Owner
4467,4467,3705,Owner
4468,4468,3705,Disponent
4469,4469,3706,Owner
4471,4471,3708,Owner
4472,4472,3709,Owner
4473,4473,3710,Owner
4474,4474,3711,Owner
4476,4476,3712,Owner
4477,4477,3713,Owner
4478,4478,3713,Disponent
4479,4479,3714,Owner
4480,4480,3715,Owner
4481,4481,3716,Owner
4482,4482,3717,Owner
4483,4483,3718,Owner
4484,4484,3719,Owner
4485,4485,3720,Owner
4486,4486,3720,Disponent
4487,4487,3721,Owner
4488,4488,3721,Disponent
4489,4489,3722,Owner
4490,4490,3722,Disponent
4491,4491,3723,Owner
4492,4492,3724,Owner
4493,4493,3725,Owner
4494,4494,3726,Owner
4495,4495,3727,Owner
4496,4496,3728,Owner
4497,4497,3728,Disponent
4498,4498,3729,Owner
4499,4499,3729,Disponent
4500,4500,3730,Owner
4501,4501,3731,Owner
4502,4502,3732,Owner
4503,4503,3732,Disponent
4504,4504,3733,Owner
4505,4505,3733,Disponent
4506,4506,3734,Owner
4507,4507,3735,Owner
4508,4508,3736,Owner
4509,4509,3736,Disponent
4510,4510,3737,Owner
4511,4511,3738,Owner
4512,4512,3739,Owner
4514,4514,3741,Owner
4515,4515,3742,Owner
4516,4516,3743,Owner
4518,4518,3745,Owner
4519,4519,3746,Owner
4520,4520,3747,Owner
4521,4521,3748,Owner
4522,4522,3749,Owner
4523,4523,3749,Disponent
4524,4524,3750,Owner
4525,4525,3750,Disponent
4526,4526,3751,Owner
4527,4527,3752,Owner
4528,4528,3753,Owner
4529,4529,3754,Owner
4530,4530,3754,Disponent
4531,4531,3755,Owner
4532,4532,3756,Owner
4533,4533,3757,Owner
4534,4534,3758,Owner
4535,4535,3759,Owner
4536,4536,3760,Owner
4539,4539,3763,Owner
4540,4540,3764,Owner
4541,4541,3765,Owner
4542,4542,3766,Owner
4543,4543,3767,Owner
4544,4544,3768,Owner
4545,4545,3769,Owner
4546,4546,3770,Owner
4547,4547,3771,Owner
4548,4548,3772,Owner
4549,4549,3773,Owner
4550,4550,3774,Owner
4551,4551,3775,Owner
4552,4552,3775,Disponent
4553,4553,3776,Owner
4554,4554,3777,Owner
4555,4555,3778,Owner
4556,4556,3779,Owner
4557,4557,3780,Owner
4558,4558,3780,Disponent
4559,4559,3781,Owner
4560,4560,3782,Owner
4561,4561,3783,Owner
4562,4562,3784,Owner
4563,4563,3785,Owner
4564,4564,3785,Disponent
4565,4565,3786,Owner
4567,4567,3787,Owner
4568,4568,3788,Owner
4569,4569,3789,Owner
4570,4570,3790,Owner
4571,4571,3791,Owner
4572,4572,3792,Owner
4573,4573,3793,Owner
4574,4574,3794,Owner
4575,4575,3795,Owner
4576,4576,3796,Owner
4577,4577,3797,Owner
4578,4578,3798,Owner
4579,4579,3799,Owner
4580,4580,3800,Owner
4581,4581,3801,Owner
4582,4582,3802,Owner
4583,4583,3803,Owner
4584,4584,3804,Owner
4585,4585,3805,Owner
4586,4586,3805,Disponent
4587,4587,3806,Owner
4588,4588,3807,Owner
4589,4589,3808,Owner
4590,4590,3809,Owner
4591,4591,3810,Owner
4592,4592,3811,Owner
4593,4593,3812,Owner
4594,4594,3813,Owner
4595,4595,3813,Disponent
4596,4596,3814,Owner
4597,4597,3815,Owner
4598,4598,3816,Owner
4599,4599,3816,Disponent
4600,4600,3817,Owner
4601,4601,3818,Owner
4602,4602,3818,Disponent
4603,4603,3819,Owner
4604,4604,3820,Owner
4605,4605,3821,Owner
4606,4606,3822,Owner
4607,4607,3823,Owner
4608,4608,3824,Owner
4609,4609,3825,Owner
4610,4610,3826,Owner
4611,4611,3827,Owner
4612,4612,3828,Owner
4615,4615,3830,Owner
4617,4617,3832,Owner
4618,4618,3832,Disponent
4619,4619,3833,Owner
4620,4620,3834,Owner
4621,4621,3834,Disponent
4622,4622,3835,Owner
4623,4623,3836,Owner
4624,4624,3837,Owner
4625,4625,3837,Disponent
4626,4626,3838,Owner
4627,4627,3839,Owner
4628,4628,3839,Disponent
4629,4629,3840,Owner
4630,4630,3840,Disponent
4631,4631,3841,Owner
4632,4632,3842,Owner
4633,4633,3843,Owner
4634,4634,3844,Owner
4635,4635,3844,Disponent
4636,4636,3845,Owner
4637,4637,3846,Owner
4638,4638,3847,Owner
4639,4639,3848,Owner
4640,4640,3849,Owner
4641,4641,3850,Owner
4642,4642,3850,Disponent
4643,4643,3851,Owner
4644,4644,3852,Owner
4647,4647,3854,Owner
4648,4648,3855,Owner
4649,4649,3856,Owner
4650,4650,3857,Owner
4651,4651,3858,Owner
4652,4652,3859,Owner
4653,4653,3860,Owner
4654,4654,3861,Owner
4655,4655,3861,Disponent
4656,4656,3862,Owner
4657,4657,3863,Owner
4658,4658,3864,Owner
4659,4659,3865,Owner
4660,4660,3866,Owner
4661,4661,3867,Owner
4662,4662,3868,Owner
4663,4663,3869,Owner
4664,4664,3870,Owner
4665,4665,3871,Owner
4666,4666,3871,Disponent
4667,4667,3872,Owner
4668,4668,3872,Disponent
4670,4670,3874,Owner
4671,4671,3874,Disponent
4672,4672,3875,Owner
4673,4673,3876,Owner
4674,4674,3877,Owner
4675,4675,3878,Owner
4677,4677,3880,Owner
4678,4678,3881,Owner
4679,4679,3882,Owner
4680,4680,3883,Owner
4681,4681,3884,Owner
4682,4682,3884,Disponent
4683,4683,3885,Owner
4684,4684,3886,Owner
4685,4685,3887,Owner
4686,4686,3888,Owner
4687,4687,3889,Owner
4688,4688,3889,Disponent
4689,4689,3890,Owner
4690,4690,3891,Owner
4691,4691,3891,Disponent
4692,4692,3892,Owner
4693,4693,3893,Owner
4694,4694,3893,Disponent
4695,4695,3894,Owner
4696,4696,3894,Disponent
4697,4697,3895,Owner
4698,4698,3896,Owner
4699,4699,3897,Owner
4700,4700,3898,Owner
4701,4701,3899,Owner
4704,4704,3901,Owner
4705,4705,3902,Owner
4706,4706,3903,Owner
4707,4707,3903,Disponent
4708,4708,3904,Owner
4709,4709,3905,Owner
4710,4710,3906,Owner
4711,4711,3906,Disponent
4712,4712,3907,Owner
4713,4713,3908,Owner
4714,4714,3908,Disponent
4715,4715,3909,Owner
4716,4716,3910,Owner
4717,4717,3911,Owner
4718,4718,3912,Owner
4719,4719,3913,Owner
4720,4720,3914,Owner
4721,4721,3915,Owner
4722,4722,3916,Owner
4723,4723,3917,Owner
4724,4724,3918,Owner
4725,4725,3919,Owner
4726,4726,3919,Disponent
4727,4727,3920,Owner
4728,4728,3920,Disponent
4729,4729,3921,Owner
4730,4730,3922,Owner
4731,4731,3923,Owner
4732,4732,3924,Owner
4733,4733,3925,Owner
